arm,dir_deg,speed,n,n_dn_mean,n_dn_sd,n_dn_med,n_dn_ci_lo,n_dn_ci_hi,n_base_mean,n_base_sd,n_base_med,n_base_ci_lo,n_base_ci_hi,li_mean,li_sd,li_med,li_ci_lo,li_ci_hi,d_away_mean,d_away_sd,d_away_med,d_away_ci_lo,d_away_ci_hi,disp_mean,disp_sd,disp_med,disp_ci_lo,disp_ci_hi,ta_mean,ta_sd,ta_med,ta_ci_lo,ta_ci_hi,v_peak_mean,v_peak_sd,v_peak_med,v_peak_ci_lo,v_peak_ci_hi,esc_peak_mean,esc_peak_sd,esc_peak_med,esc_peak_ci_lo,esc_peak_ci_hi
A,225,fast,100,79.57,12.815034139634589,78.0,77.11825,82.32149999999999,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.35936879264494725,0.5942889195836298,0.75,0.23787727516093346,0.4725333608890392,0.11420051953425331,0.13886809423690227,0.13137515828801052,0.08583630821398909,0.14197320450632528,0.2526594010699004,0.06091119716047542,0.2625339894145544,0.24016702711522833,0.2652385965775421,0.79,0.40730823708832603,1.0,0.7,0.87,1.1580006031649663,0.16336842056574447,1.2529582555975658,1.121764853827613,1.1883183430965352,1.4655640254169702,0.22057312374586652,1.452637791633606,1.4228236098252236,1.5104452733946963
A,225,medium,100,58.23,21.873205069216535,56.5,54.15575,63.21025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.31552180503080757,0.6651432335797027,0.7644124168514412,0.18315624625148919,0.44414681573767534,0.13819420614386435,0.1666172240891563,0.17598452349266513,0.10663100601296156,0.170662203548096,0.25979764824815965,0.085452150450756,0.2836593266181856,0.24291581808109886,0.27638383275711303,0.72,0.4489988864128729,1.0,0.63,0.81,1.0786112652025917,0.14146298347773628,1.082757816219294,1.0520309182961571,1.1045569174910754,1.0171879176049823,0.33879365606520656,0.9277210105210543,0.9606210544730395,1.0857392106543995
A,225,slow,100,7.94,14.814735907197266,3.0,5.40975,10.98125,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.435795685054232,0.7853746857257555,1.0,0.2294877642711486,0.6209253319429411,0.08668305300364422,0.057474817302062504,0.0971682925574669,0.07475208336245444,0.09732283217466388,0.13618156490737882,0.04572938720736183,0.12325596332319957,0.1274853143848517,0.14499069494865352,0.88,0.32496153618543844,1.0,0.81,0.94,0.4686831631931094,0.22406790465090434,0.4079988704725087,0.42586314454762436,0.5128213694156745,0.3485680651662083,0.26867768143058357,0.2647950239479542,0.29804362784351957,0.40530112038626687
A,270,fast,100,89.08,12.211207966454426,88.5,86.53,91.5205,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.5774761123501204,0.5734999930328336,0.8262016061368812,0.4579756888316194,0.6750399648532446,0.25663103924045666,0.09230489319083938,0.27457857350930004,0.23765067993070818,0.27309437589693075,0.30049886828732736,0.05178184749505438,0.30996829148980204,0.29046758287433017,0.3105782931140076,0.97,0.1705872210923198,1.0,0.93,1.0,1.2529262439651594,0.09196262243007694,1.2803391704135922,1.2328075522316437,1.269281709280568,1.5021784314140678,0.16293849286745418,1.5047959312796593,1.472992398432456,1.537147232338786
A,270,medium,100,53.91,14.710605018149321,54.5,51.207750000000004,56.80025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.5939522540769457,0.6472807134397377,0.9244206773618537,0.46311653089709154,0.7114689865756021,0.2704693127630916,0.11426559412711271,0.2776857099880883,0.2488568043676685,0.2931554543889106,0.3230863711728549,0.08376038842132551,0.33653468802274833,0.30692022974054456,0.3394468660265217,0.96,0.19595917942265428,1.0,0.92,0.99,1.065810294925256,0.17833019183522378,1.1390555085554797,1.0302672465776102,1.1019112175343062,0.774012525723083,0.22968652202245404,0.7394165378063917,0.729538638323691,0.8193698123000503
A,270,slow,100,13.17,11.289867138279352,12.0,11.06,15.341,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.7408281397360409,0.5680150820647017,1.0,0.6176850409750128,0.8514885860602153,0.10828890512648968,0.04475906372640518,0.10486571577396067,0.09943808864134192,0.11738597758113518,0.14703663432659048,0.03928758158835981,0.1397563069747091,0.1396169827269989,0.1550988921866289,0.98,0.13999999999999999,1.0,0.95,1.0,0.5040614216153586,0.1452983900919498,0.45967945517572567,0.4757035469970407,0.5319043519418736,0.3163893896403886,0.15961039031726007,0.28978803753852844,0.2861829845583554,0.3487301745319045
A,315,fast,100,96.51,18.386677241959738,100.0,92.829,99.83024999999999,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.5501501794104025,0.4825807822283129,0.7222222222222222,0.4576135410138392,0.6352422038768414,0.23054835220144188,0.10923691919918198,0.27317262258591,0.21042036563263208,0.2514660357848445,0.27753443826750457,0.08041802537490884,0.3104518708568008,0.2609997561775912,0.2929940118281835,0.93,0.2551470164434615,1.0,0.88,0.97,1.2195622326505435,0.16131295075261443,1.2826084504782123,1.1870528494524724,1.2484423805924794,1.5328582469793037,0.24838162919094114,1.5209292769432068,1.4852889122024644,1.5776450397119623
A,315,medium,100,59.79,16.19092029502956,60.0,56.87,63.04175,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.5670240493484285,0.5262967783151383,0.7110939907550078,0.4650287174689742,0.661240875035624,0.2275308416422056,0.1343824993630824,0.2291769329332244,0.20101861501580648,0.25410293190289207,0.287059668504799,0.09755671561011757,0.2871766244310014,0.26729325168438167,0.3063586432166124,0.94,0.23748684174075835,1.0,0.89,0.98,0.9246289172703104,0.1798657723823127,0.8818691844318935,0.8892590086048096,0.9603695524557025,0.76812405528564,0.25596463329584784,0.7295281402766705,0.719038870500122,0.8221578744032392
A,315,slow,100,23.23,13.506187470933462,23.0,20.628249999999998,25.70025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.693102759156832,0.5077387822165784,0.8823529411764706,0.5865053351442179,0.7905993436945843,0.1054922183336564,0.05633720267392675,0.10699775096891243,0.09509548104635344,0.11650179061218062,0.16843275266948904,0.03123286533540025,0.16683640246422893,0.16250151907136987,0.17491902560423067,0.94,0.23748684174075835,1.0,0.89,0.98,0.5358621568394485,0.12094691364704836,0.4876747720352066,0.5109817559087465,0.5594275826668739,0.35542958788872,0.18790072469963284,0.33214859664440155,0.3211619864715169,0.3927331588677898
B,0,fast,100,6.87,3.1133743751755905,7.0,6.23975,7.44025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,-0.04039854184675523,0.09019233122229527,-0.08831888188871162,-0.057233384926783905,-0.021991433684999593,0.11115350619104128,0.062140787973182635,0.10664114907825391,0.09987109959484587,0.12392385657872827,0.19,0.39230090491866065,0.0,0.11,0.27,0.34453832835466,0.22879372319289334,0.21994366300962248,0.30144248823177683,0.3885099470171958,0.15544733163900673,0.0517958923696046,0.16955703124403954,0.14535979902069082,0.16535505253088195
B,0,medium,100,6.44,3.1822004965118085,7.0,5.83,7.02,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,-0.04136511210934453,0.08966526226630286,-0.09215240877018795,-0.05790163613184916,-0.022984209843831517,0.11158949326610511,0.061762449409078275,0.106028920131814,0.10061434109874547,0.12427558883011133,0.17,0.375632799419859,0.0,0.1,0.24,0.3479517396245984,0.22720938585971695,0.21996470059928402,0.305008844752563,0.3924399399624784,0.16230806769803166,0.0660821292980833,0.16932637244462967,0.15012128368904812,0.174163605408743
B,0,slow,100,3.72,2.5615620234536585,4.0,3.23,4.22,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,-0.044569671900116965,0.09055689347701415,-0.09278420648704519,-0.061097842632993955,-0.02633781857829218,0.11417022996399172,0.06271355661675074,0.11071075729027421,0.10274001767347418,0.12674575407224786,0.16,0.36660605559646725,0.0,0.09,0.23,0.34366942426167235,0.23013376537214836,0.21997918323654375,0.3006787603699681,0.38742001679844473,0.12992298669724447,0.061965186275979696,0.1441322434693575,0.11715492031295177,0.14199543108113463
B,45,fast,100,4.86,2.3324665056544753,5.0,4.42,5.32025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.37864357864357867,0.2752447427690602,-0.3333333333333333,-0.43668326547790837,-0.322338671579743,-0.04283481466745543,0.08282314513556888,-0.05782719763510576,-0.05828292316328,-0.026150660263576188,0.11662376335559416,0.05984792786389443,0.11558769810431709,0.10607801754435361,0.12863150885356306,0.18,0.38418745424597095,0.0,0.11,0.26,0.3426603594902714,0.23047961052111476,0.21996330996257957,0.29900125939252875,0.3867334556634882,0.13347990562069753,0.04182012273892218,0.13603786006569862,0.12525531927831982,0.1414883552388528
B,45,medium,100,4.19,2.5206943487856677,4.0,3.70975,4.69,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.3592592592592592,0.27378042228957417,-0.42857142857142855,-0.42160426731078904,-0.2890893144697492,-0.04249884298539727,0.0823386758148684,-0.05960005053990479,-0.05755606650137958,-0.026044664122440435,0.11690097157164381,0.059454331782311264,0.11764053974672087,0.10585324946098232,0.1290883726299847,0.16,0.36660605559646714,0.0,0.09,0.24,0.34272231094496225,0.22599599693581526,0.21997383662564352,0.2994228407901257,0.3867859759138047,0.1291548166546604,0.052077477223957426,0.13949918281286955,0.11902844621589374,0.1392489309326807
B,45,slow,100,1.69,1.9323301995259505,1.0,1.36,2.07,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.4053571428571429,0.34344928611298536,-0.3333333333333333,-0.5220535714285715,-0.2815327380952381,-0.042680779393733964,0.08275216771860026,-0.060171233914899896,-0.05820313223261574,-0.02602017576786828,0.11875332285160488,0.06147869623651349,0.12254088874757224,0.10743214462186604,0.13092633593929054,0.16,0.36660605559646714,0.0,0.09,0.24,0.3427308053269501,0.22940115575490294,0.2199876444185856,0.2998029681390863,0.3876555970074649,0.09172507717082908,0.06012078439955345,0.08555764332413673,0.07993290429853511,0.10326424438131113
B,90,fast,100,2.95,2.03654118544163,2.0,2.57,3.36,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.36895943562610223,0.4245649564043262,-0.3333333333333333,-0.49916666666666665,-0.23507980599647277,-0.01449124058477575,0.08172183195438908,-0.012919393845153889,-0.030842652422486388,0.0003067561513118531,0.12005027966715183,0.05912257171096349,0.12439624450501925,0.10922941093828516,0.13213688133726306,0.25,0.4330127018922193,0.0,0.17,0.33024999999999977,0.3419531616194345,0.2274096919845188,0.2199767668855112,0.2985556424459042,0.38629834607072433,0.10292630192861565,0.04261850755690053,0.09430993162095547,0.09462858180434022,0.1112569397520514
B,90,medium,100,1.83,2.222858520014263,1.0,1.4197499999999998,2.25,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.2706349206349206,0.36286075349895747,-0.3333333333333333,-0.41196924603174606,-0.13054563492063492,-0.011689155342950737,0.08089530186939163,-0.011722803040910394,-0.02789838884440748,0.002837840713566579,0.12089419505768224,0.059512352355275557,0.12786953872426443,0.10997635649018792,0.13275597447442392,0.23,0.4208325082500163,0.0,0.15,0.32,0.3416024208191743,0.22841089980305773,0.21998326809499272,0.2976428834824683,0.3859781462613086,0.07656633283942937,0.05477328133304924,0.07276688143610954,0.06557805979053956,0.08745879214972956
