arm,dir_deg,speed,n,n_dn_mean,n_dn_sd,n_dn_med,n_dn_ci_lo,n_dn_ci_hi,n_base_mean,n_base_sd,n_base_med,n_base_ci_lo,n_base_ci_hi,li_mean,li_sd,li_med,li_ci_lo,li_ci_hi,d_away_mean,d_away_sd,d_away_med,d_away_ci_lo,d_away_ci_hi,disp_mean,disp_sd,disp_med,disp_ci_lo,disp_ci_hi,ta_mean,ta_sd,ta_med,ta_ci_lo,ta_ci_hi,v_peak_mean,v_peak_sd,v_peak_med,v_peak_ci_lo,v_peak_ci_hi,esc_peak_mean,esc_peak_sd,esc_peak_med,esc_peak_ci_lo,esc_peak_ci_hi
B,0,medium,100,5.01,4.16051679482249,6.0,4.17,5.840999999999999,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,-0.026887095156011023,0.20507964779960444,-0.07418270910023043,-0.0676583513588567,0.013697200422167342,0.2615439589759314,0.0832126193179182,0.25493889598457675,0.24603900829411393,0.2777194881891955,0.4,0.48989794855663565,0.0,0.3,0.5,0.7975229433740875,0.28338398447272833,1.038703922676349,0.7398425814828895,0.8541347223111964,0.12521887911316298,0.08745509103405452,0.15031683072447777,0.10744383885584648,0.14228384392172666
B,0,slow,100,4.16,4.029193467680598,4.0,3.3695,4.95,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,-0.028483306966630026,0.20549213291929383,-0.07857248386784882,-0.06896663686842529,0.012458156950030054,0.26269807928740113,0.08340877935440998,0.25545715535344893,0.2471190936792228,0.27906118442614886,0.4,0.48989794855663565,0.0,0.3,0.5,0.7982206067747998,0.2840747796382808,1.043184333956083,0.7407146773401153,0.8546756425563876,0.10356133424858854,0.083516030287049,0.11415244283853099,0.08684378342581293,0.12003279251383901
B,45,fast,100,2.72,2.2938177782901583,2.0,2.29,3.16,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.257712215320911,0.2966731074071826,-0.3333333333333333,-0.3486620082815735,-0.1770031055900622,-0.03989018084732244,0.19075804830767396,-0.07265007985655117,-0.07676745858463938,-0.001726909062907825,0.26603912084699277,0.0795490692546915,0.2715846483893165,0.25100501422456917,0.2812422298797511,0.35,0.4769696007084728,0.0,0.26,0.44,0.7942772776761596,0.27989525213466826,1.0164906103000622,0.738267458489135,0.850192486423288,0.10375496350953654,0.05962676377212688,0.10291094332933426,0.09228784243704036,0.11579238335296622
B,45,medium,100,2.27,2.4611176322963515,1.0,1.8,2.75,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.23846872082166198,0.33524817019517794,-0.2,-0.3547724089635855,-0.12823879551820727,-0.03920838281231116,0.1915597773912722,-0.07267368258381783,-0.07643031304490945,-0.0011683326145555514,0.26658675643945356,0.08043137984712057,0.27101714385446307,0.2513521729941303,0.2815188045381709,0.34,0.4737087712930805,0.0,0.25,0.44,0.7934848713313484,0.2790717892886305,1.0056065370242249,0.7377882493561436,0.8495509095449534,0.08492511969438056,0.06478196149664388,0.08055555820465088,0.07337086344097042,0.09695521918126178
B,45,slow,100,1.48,2.397832354440151,0.0,1.05,1.95,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.18956349206349205,0.2836594178657133,-0.2,-0.3155843253968253,-0.07646130952380953,-0.03986443320443012,0.1913675267389103,-0.07393467056108656,-0.0761839089710247,-0.0012471270505157099,0.2676324858180631,0.0798764078693898,0.2730595447936092,0.252670800544697,0.28256941155601467,0.35,0.4769696007084728,0.0,0.26,0.44,0.7921373651052959,0.2784235581705231,0.9928543876394557,0.7362051068542763,0.847768751433401,0.06347605787894675,0.07038786635330357,0.06353787332773209,0.0502670869979047,0.07618852154266692
B,90,fast,100,1.51,1.8357287381309908,1.0,1.14,1.91,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.13968253968253969,0.34318557377670594,-0.14285714285714285,-0.2730272108843538,0.008441043083900182,-0.02166266290705914,0.18014839077998732,-0.03550563622273955,-0.05607775195966596,0.013998195699193207,0.2677686890708444,0.07920100552115408,0.27349708615502066,0.2532305887598454,0.28287142243038144,0.42,0.49355850717012273,0.0,0.33,0.5102499999999998,0.7950699632973233,0.2803121786317565,1.0147166175055014,0.7382825430981805,0.8509310335504412,0.06673374241586885,0.06389690947925948,0.07155625522136688,0.05421751270928459,0.07951150796578264
B,90,medium,100,1.41,2.271981514009302,0.0,0.94975,1.8504999999999996,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.17595238095238092,0.34617598384547593,-0.2,-0.32192857142857145,-0.02778571428571435,-0.02108822654929967,0.17976121965913636,-0.03712254637283184,-0.055471509464506644,0.014203657236959094,0.26771759634554987,0.08002677571488809,0.2738417442261053,0.2526839693299005,0.28294552535407635,0.41,0.49183330509431744,0.0,0.31975000000000003,0.5,0.7943593830913599,0.27974287353482663,1.0156994595343096,0.737489877099417,0.8500097957983881,0.060032717743693315,0.07007139357691473,0.06141994521021843,0.045831674822754895,0.07410666671876574
B,90,slow,100,1.01,2.2605087922854894,0.0,0.57975,1.49,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.17380952380952383,0.27645303570424123,-0.14285714285714285,-0.33312229437229435,-0.01943722943722953,-0.020252072091015535,0.17984324371384056,-0.03104158226459543,-0.05460559559577869,0.015202963405979096,0.2683553639047509,0.0807695181058203,0.27347193327239894,0.2534128634125587,0.2837016449922662,0.41,0.49183330509431744,0.0,0.31975000000000003,0.5,0.7967817941750674,0.2817511568285434,1.0312207933983388,0.7396918415011315,0.8535662992454298,0.043621361884633544,0.06367483236065227,0.0,0.0314624606132961,0.056679533515920325
B,135,fast,100,1.66,2.205538483001374,1.0,1.25,2.1205,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.11866666666666666,0.36907660715644575,0.0,-0.25909047619047615,0.03467619047619048,0.011226815383157196,0.19769944527603725,0.06290922232607196,-0.029729368832228913,0.05120875185930585,0.26756111088208134,0.07966897291540634,0.2727401396454959,0.2524359599901855,0.28246419348950413,0.58,0.49355850717012273,1.0,0.47,0.68,0.7934210092207333,0.2790709309665921,1.0144472527987745,0.7366591345085353,0.8482719424613979,0.0719641340168164,0.07040759888697391,0.07142500951886177,0.05807059020752786,0.08591565780015843
B,135,medium,100,1.33,2.429217981161839,0.0,0.88,1.81,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.11521164021164022,0.2731913183149792,-0.17142857142857143,-0.23426917989417992,0.00451388888888887,0.012770791054985655,0.19811442809001906,0.062331949312915164,-0.02763631363287774,0.05238065760688647,0.2679029364632006,0.08084874589133675,0.27402431189972265,0.25275954062657613,0.2829707433991708,0.58,0.49355850717012273,1.0,0.48,0.68,0.7944298036214309,0.279827846918022,1.0269295688645048,0.737391773717173,0.8497108984553847,0.06399304943371989,0.07679886208720899,0.06141994521021843,0.0494619793055117,0.07915375556209481
